255,147.432036,19,255,170.7072784,48,255,169.6354501,14,0.99856323,0.449360478,0,0.9,0.297246189,0,1,0.727363382,0.20784314,8.046398892,2
255,103.4353393,0,255,113.6492659,0,255,97.0525831,0,0.99915826,0.41433707,0,1,0.626122173,0,1,0.588512775,0.003921569,11.91620499,2
255,112.9498615,0,255,141.8130125,0,255,147.1115789,0,0.9988095,0.397765333,0,1,0.46817857,0,1,0.663821883,0.047058824,9.379501385,2
255,140.4898961,0,255,127.4041551,0,255,116.8831579,0,0.99893165,0.302103574,0,1,0.579945789,0,1,0.70172792,0.007843138,18.63227147,2
255,134.1260873,35,255,151.3765859,40,255,109.5015097,14,0.9814815,0.275568003,0,0.88557214,0.270670514,0,1,0.60105585,0.15686275,5.540858726,2
248,166.9424238,0,179,102.7497091,0,168,57.19862188,0,0.997549,0.082088885,0,1,0.667945097,0,0.972549,0.654857189,0,8.590720222,5
255,225.6392867,0,255,200.9947368,0,255,184.1756371,0,0.99572647,0.085639466,0,1,0.18718011,0,1,0.8853936,0,5.819252078,5
255,153.7757133,18,250,131.9976801,21,248,120.2320845,15,0.9982639,0.257350949,0,0.6875,0.231651747,0,1,0.603707964,0.10980392,9.405124654,4
255,144.920277,0,255,125.6229709,0,255,100.4305886,0,0.99747473,0.192527998,0,1,0.38834354,0,1,0.572256378,0,16.28185596,3
255,106.968428,28,234,86.14144737,36,228,78.68796399,0,0.9990196,0.259254183,0,1,0.287422154,0,1,0.447629879,0.1764706,5.867036011,2
255,149.2315789,12,255,119.2646884,0,255,113.6251939,0,0.997549,0.415470314,0,1,0.396291627,0,1,0.63134641,0.047058824,9.70498615,1
255,195.5113573,31,255,166.1174238,27,255,97.79245845,0,0.9979167,0.183584651,0,1,0.49163825,0,1,0.769342168,0.15294118,6.412049861,2
255,165.5045568,0,255,162.76259,0,255,157.4141967,0,0.9973958,0.392221432,0,1,0.255767101,0,1,0.711340977,0,19.36565097,1
255,160.0926316,0,244,141.5103186,0,231,119.8644391,0,0.99583334,0.186794487,0,1,0.304419077,0,1,0.642251734,0.003921569,13.87257618,5
252,143.271946,0,234,148.9140305,0,238,124.6173061,0,0.99867725,0.318374141,0,1,0.301138723,0,0.9882353,0.62265294,0.0627451,19.38850416,3
255,221.9633864,0,255,220.7070983,0,255,220.3222992,0,0.998062,0.249475963,0,1,0.037204266,0,1,0.874955138,0,6.950138504,4
255,217.0681994,32,255,191.8345845,26,241,145.6107895,0,0.98333335,0.107690546,0,1,0.340321535,0.05490196,1,0.851249097,0.1254902,6.841412742,5
252,143.1134211,17,234,120.138338,21,235,110.3241413,17,0.997549,0.213368022,0,0.7692308,0.252224386,0,0.9882353,0.567153294,0.11764706,9.388504155,4
255,181.619446,34,255,174.8004017,39,255,167.4644044,39,0.9982639,0.184630836,0,0.7132353,0.103916093,0,1,0.720099438,0.21176471,7.141966759,4
255,173.5598546,0,255,178.6887188,0,255,167.0017798,0,0.99856323,0.417015574,0,1,0.227688427,0,1,0.744560734,0,19.06163435,2
255,139.8634003,32,255,129.7494183,25,255,128.8018213,0,0.9986111,0.323360185,0,1,0.268353212,0,1,0.59843812,0.13725491,6.858725762,2
255,160.3356233,0,240,155.3922299,17,210,74.07405125,0,0.99666667,0.187446999,0,1,0.53374916,0,1,0.675689084,0.08235294,10.49861496,2
255,149.2931371,0,255,157.759169,0,255,138.4234765,0,0.9990741,0.324261267,0,1,0.436914015,0,1,0.715394964,0.007843138,22.94182825,2
255,95.67229917,0,255,121.6847576,12,255,108.0118906,0,0.9987469,0.444902187,0,1,0.374891293,0,1,0.514845428,0.1254902,10.11911357,2
255,148.4957271,0,255,153.3937465,0,255,154.8748892,0,0.99751246,0.448727962,0,1,0.19367825,0,1,0.649200329,0,19.18213296,1
252,171.8678324,39,238,157.5794806,34,223,140.1059972,0,0.9962121,0.15506364,0,1,0.188313505,0,0.9882353,0.674354315,0.15294118,12.0498615,1
255,162.8067036,0,255,149.5182756,0,255,151.2198546,0,0.9992284,0.470234838,0,1,0.213540956,0,1,0.664589274,0,13.41620499,4
255,211.5507341,0,255,203.3796537,0,255,202.3485388,0,0.99898374,0.363694115,0,1,0.105135654,0,1,0.838397349,0.003921569,6.766620499,4
244,178.4969598,0,181,110.2733587,0,164,60.78862881,0,0.9982993,0.076753321,0,1,0.66909458,0,0.95686275,0.70007293,0,5.727146814,5
255,127.4266413,0,255,141.7726801,0,255,143.2245983,0,0.99509805,0.340127428,0,1,0.285887554,0,1,0.626336499,0,19.91828255,3
255,176.8939612,0,255,160.8525693,0,255,140.6100139,0,0.99603176,0.264216002,0,1,0.314092551,0,1,0.721255835,0,7.972299169,2
255,116.5652147,0,255,126.3866343,0,255,104.5050831,0,0.999183,0.365842657,0,1,0.638751877,0,1,0.642280959,0.003921569,18.84903047,3
255,193.6966066,0,255,189.9939681,0,255,166.0659903,0,0.9947917,0.153129984,0,1,0.186245095,0,1,0.768509435,0.003921569,18.01800554,5
255,135.6327701,0,255,127.6175139,0,255,97.94477839,0,0.9989775,0.400896766,0,1,0.465991433,0,1,0.595913268,0,18.73822715,3
255,125.7712188,21,255,141.5114197,39,255,156.7475554,0,0.99848485,0.528492889,0,1,0.353204887,0,1,0.665711514,0.19607843,9.149584488,2
255,168.3092729,0,255,162.0319945,0,255,107.6135734,0,0.9979167,0.34768038,0,1,0.529951771,0,1,0.741170938,0.003921569,19.01523546,3
255,145.0827078,0,255,123.1560526,0,255,65.25522853,0,0.99666667,0.138313385,0,1,0.548018222,0,1,0.578169177,0.003921569,13.28947368,1
237,163.4625554,12,211,133.970367,0,197,108.6296468,0,0.98333335,0.078511042,0,1,0.339375357,0,0.92941177,0.641052621,0.05490196,8.858033241,4
255,176.6135388,0,255,164.6999792,0,255,141.4060111,0,0.99885845,0.326481682,0,1,0.416947242,0,1,0.785422041,0.015686275,15.88642659,2
255,209.4891898,8,255,203.2457895,5,253,188.0909141,0,0.9814815,0.123983309,0,1,0.125376062,0.007843138,1,0.821669605,0.03137255,16.30193906,5
255,154.2141343,0,255,156.4310526,0,255,160.5118006,0,0.9988095,0.448737749,0,1,0.326317777,0,1,0.722883422,0.007843138,15.96606648,3
255,132.44259,9,255,131.5806233,25,255,138.7442244,10,0.99885845,0.393460779,0,0.8902439,0.32637032,0,1,0.629533171,0.1254902,13.716759,2
255,199.0864681,0,255,190.3726108,0,255,178.5605817,0,0.9895833,0.197119973,0,1,0.133079226,0,1,0.786949548,0.003921569,13.01523546,5
255,214.884813,0,247,168.6732895,0,234,103.3082341,0,0.9979167,0.097820617,0,1,0.547361397,0,1,0.842755583,0.003921569,12.00207756,5
255,120.2760388,0,255,149.0650485,2,255,167.1484765,11,0.9962121,0.547682159,0,1,0.309864262,0,1,0.670147827,0.043137256,16.35803324,1
255,183.5529086,0,255,182.4837742,0,255,182.5044183,0,0.9988889,0.33249424,0,1,0.042274967,0,1,0.726047613,0,9.435595568,4
255,161.9968213,0,255,149.8400139,0,255,144.1174377,0,0.99875623,0.24244574,0,1,0.158172256,0,1,0.644708828,0.003921569,22.37811634,4
255,164.1785457,0,255,157.6461219,0,255,106.6365512,0,0.999183,0.297945223,0,1,0.521638159,0,1,0.705859685,0,20.96191136,3
255,174.8957964,0,255,195.1498823,29,255,204.7445014,0,0.98333335,0.449456848,0,1,0.208475064,0,1,0.826060053,0.15294118,6.840720222,2
255,151.1515305,0,255,142.1433241,0,255,128.0141898,0,0.9991409,0.389065266,0,1,0.422414106,0,1,0.692954982,0,13.73199446,2
255,192.9974584,13,250,143.7550208,3,245,104.2987812,0,0.9970238,0.088526534,0,1,0.46277977,0,1,0.757052698,0.050980393,15.78462604,4
255,203.5002285,0,255,170.7044806,0,233,122.4635665,0,0.9947917,0.113272338,0,1,0.428267075,0,1,0.798861472,0,12.82479224,5
255,95.76182825,0,255,102.7365443,0,255,121.9765374,0,0.9988095,0.473403379,0,1,0.402565641,0,1,0.533758553,0.011764706,9.51800554,2
255,122.2667729,0,255,115.5591759,0,255,110.6974654,0,0.99822694,0.464451174,0,1,0.24766305,0,1,0.515195218,0.05882353,15.0401662,3
255,172.1668213,14,241,142.6463643,0,215,96.88955679,0,0.23015873,0.101513874,0,1,0.463920635,0.11023622,1,0.675184902,0.06666667,9.894044321,5
255,154.1495152,6,255,142.8576385,10,255,138.7823753,15,0.997549,0.247292382,0,0.825,0.147931289,0,1,0.615707095,0.0627451,6.759695291,4
255,115.7169875,0,245,91.52369114,0,255,63.64139197,0,0.99856323,0.240621467,0,1,0.607349294,0,1,0.481365853,0,14.80193906,5
252,134.8077562,5,252,140.6679571,2,240,125.7740235,0,0.99358976,0.313094002,0,1,0.211701857,0,0.9882353,0.575746931,0.043137256,15.87534626,1
255,138.363795,0,254,128.0432271,0,255,89.33813712,0,0.99603176,0.361723429,0,1,0.428278258,0,1,0.590000175,0,6.854570637,3
255,147.1879848,0,255,123.4323892,0,255,131.6636288,0,0.99875623,0.448436702,0,1,0.568461218,0,1,0.754089795,0.02745098,13.32271468,2
255,150.1133587,11,234,117.1497438,0,186,58.05621884,0,0.9976852,0.105982754,0,1,0.635505996,0.101123594,1,0.588681348,0.043137256,12.38573407,5
255,167.2501593,0,255,147.3033934,0,255,141.1619321,0,0.9988095,0.439539714,0,1,0.426822429,0,1,0.731757925,0,19.64058172,2
255,174.8276662,0,255,181.2636911,8,189,44.8651662,0,0.9814815,0.195641743,0,1,0.722292909,0,1,0.736113962,0.043137256,9.816481994,1
255,142.0586496,0,255,106.5908795,0,217,57.74822715,0,0.99915826,0.320996696,0,1,0.574140267,0,1,0.566366366,0,17.66274238,3
255,169.5122576,0,254,160.5806233,0,255,158.5098476,0,0.9916667,0.247777823,0,1,0.081852206,0,1,0.66547671,0,24.60526316,5
255,192.8963158,8,255,193.8588227,30,255,196.8168629,17,0.9979167,0.524375025,0,0.86419755,0.124815884,0,1,0.809703991,0.14509805,16.76731302,2
255,169.4012673,0,255,152.9824377,0,255,137.2964404,0,0.9988889,0.174078793,0,1,0.234745445,0,1,0.668792224,0,12.31925208,4
255,147.2540928,0,255,112.6829571,0,255,84.48792936,0,0.99911344,0.37534737,0,1,0.568274684,0,1,0.620140633,0,14.44598338,3
255,153.2251247,0,231,103.7895914,0,231,85.7309349,0,0.99822694,0.103957881,0,1,0.488161773,0,1,0.601995067,0,19.09279778,5
255,184.0897576,0,255,157.3677701,17,255,126.7645706,0,0.9990196,0.272780086,0,1,0.386492522,0,1,0.762110676,0.08627451,13.46398892,2
255,170.481669,0,255,117.2397853,0,255,98.84168283,0,0.9992847,0.208232312,0,1,0.492059435,0,1,0.68626966,0.011764706,10.92728532,2
240,130.7152424,0,245,136.5252078,0,222,117.8992105,0,0.9895833,0.242616361,0,1,0.245306183,0,0.9607843,0.540857922,0,15.20775623,5
255,147.1058864,0,255,144.1026247,0,255,138.7839127,0,0.999187,0.39586794,0,1,0.483361515,0,1,0.705450474,0,17.04293629,3
255,153.6215928,0,255,139.7162327,17,255,121.8807133,0,0.99885845,0.347032763,0,1,0.402736754,0,1,0.664200216,0.078431375,13.65304709,2
255,134.9285111,35,255,144.4411496,37,255,88.13982687,10,0.99848485,0.242084423,0,0.89726025,0.407435069,0,1,0.604706604,0.14509805,7.991689751,2
255,173.2601731,3,255,147.9567867,0,255,111.5605402,0,0.997549,0.161866156,0,1,0.364110494,0,1,0.684387471,0.011764706,14.72853186,2
255,166.740374,0,255,148.9364474,0,255,141.0194668,0,0.9990741,0.25880684,0,1,0.222805811,0,1,0.667585259,0.007843138,24.22714681,4
255,207.1615097,0,255,213.1310803,0,255,205.2295706,0,0.9986111,0.247971057,0,1,0.208340317,0,1,0.878528139,0,8.75,3
255,120.5765928,0,255,89.8201108,0,255,51.98254848,0,0.99875623,0.211685332,0,1,0.580808265,0,1,0.480313031,0,11.33864266,3
